MR1:luggage+1 airClass=0, isStudent=F/T, area=0~1, economicfee=1000
group 72 follow test case:0,0,true,44.76844416861633,1000.0
group 73 source test case:0,0,false,147.36343234255008,1000.0
group 73 follow test case:0,0,false,148.36343234255008,1000.0
group 74 source test case:0,0,true,182.35592726790173,1000.0
group 74 follow test case:0,0,true,183.35592726790173,1000.0
group 75 source test case:0,0,false,159.892374681381,1000.0
group 75 follow test case:0,0,false,160.892374681381,1000.0
group 76 source test case:0,1,true,61.16457509760792,1000.0
group 76 follow test case:0,1,true,62.16457509760792,1000.0
group 77 source test case:0,1,true,78.62352810980241,1000.0
group 77 follow test case:0,1,true,79.62352810980241,1000.0
group 78 source test case:0,1,false,160.24435842595096,1000.0
group 78 follow test case:0,1,false,161.24435842595096,1000.0
group 79 source test case:0,1,false,157.9116396743097,1000.0
group 79 follow test case:0,1,false,158.9116396743097,1000.0
group 80 source test case:0,1,true,120.68286801768372,1000.0
group 80 follow test case:0,1,true,121.68286801768372,1000.0
group 81 source test case:0,1,true,128.0828481111149,1000.0
group 81 follow test case:0,1,true,129.0828481111149,1000.0
group 82 source test case:0,0,false,85.61721427613227,1000.0
group 82 follow test case:0,0,false,86.61721427613227,1000.0
group 83 source test case:0,0,false,163.53626244034717,1000.0
group 83 follow test case:0,0,false,164.53626244034717,1000.0
group 84 source test case:0,1,true,53.92824167182788,1000.0
group 84 follow test case:0,1,true,54.92824167182788,1000.0
group 85 source test case:0,1,true,84.13228822406562,1000.0
group 85 follow test case:0,1,true,85.13228822406562,1000.0
group 86 source test case:0,0,true,103.367908817452,1000.0
group 86 follow test case:0,0,true,104.367908817452,1000.0
group 87 source test case:0,0,false,48.384185494122505,1000.0
group 87 follow test case:0,0,false,49.384185494122505,1000.0
group 88 source test case:0,0,false,193.87947803378836,1000.0
group 88 follow test case:0,0,false,194.87947803378836,1000.0
group 89 source test case:0,0,false,159.38190186368124,1000.0
group 89 follow test case:0,0,false,160.38190186368124,1000.0
group 90 source test case:0,1,true,46.6767351157745,1000.0
group 90 follow test case:0,1,true,47.6767351157745,1000.0
group 91 source test case:0,0,true,78.90180723237256,1000.0
group 91 follow test case:0,0,true,79.90180723237256,1000.0
group 92 source test case:0,1,true,45.28303948391615,1000.0
group 92 follow test case:0,1,true,46.28303948391615,1000.0
group 93 source test case:0,1,false,192.47069083558046,1000.0
group 93 follow test case:0,1,false,193.47069083558046,1000.0
group 94 source test case:0,1,true,57.958487870062925,1000.0
group 94 follow test case:0,1,true,58.958487870062925,1000.0
group 95 source test case:0,0,true,77.0460058918419,1000.0
group 95 follow test case:0,0,true,78.0460058918419,1000.0
group 96 source test case:0,0,false,47.012418893837776,1000.0
group 96 follow test case:0,0,false,48.012418893837776,1000.0
group 97 source test case:0,0,true,133.0937121174253,1000.0
group 97 follow test case:0,0,true,134.0937121174253,1000.0
group 98 source test case:0,0,false,82.89278805713806,1000.0
group 98 follow test case:0,0,false,83.89278805713806,1000.0
group 99 source test case:0,1,false,159.4474327553163,1000.0
group 99 follow test case:0,1,false,160.4474327553163,1000.0
group 100 source test case:0,0,false,176.13108673427698,1000.0
group 100 follow test case:0,0,false,177.13108673427698,1000.0
group 101 source test case:0,1,true,99.03402498271284,1000.0
group 101 follow test case:0,1,true,100.03402498271284,1000.0
group 102 source test case:0,0,false,152.4035832778498,1000.0
group 102 follow test case:0,0,false,153.4035832778498,1000.0
group 103 source test case:0,1,false,53.07663602786498,1000.0
group 103 follow test case:0,1,false,54.07663602786498,1000.0
group 104 source test case:0,1,false,75.83352496272656,1000.0
group 104 follow test case:0,1,false,76.83352496272656,1000.0
group 105 source test case:0,1,false,118.32206064634447,1000.0
group 105 follow test case:0,1,false,119.32206064634447,1000.0
group 106 source test case:0,0,true,131.12512202425665,1000.0
group 106 follow test case:0,0,true,132.12512202425665,1000.0
group 107 source test case:0,0,false,158.3786780560216,1000.0
group 107 follow test case:0,0,false,159.3786780560216,1000.0
group 108 source test case:0,0,true,70.09414180396178,1000.0
group 108 follow test case:0,0,true,71.09414180396178,1000.0
group 109 source test case:0,0,false,109.94856020033434,1000.0
group 109 follow test case:0,0,false,110.94856020033434,1000.0
group 110 source test case:0,0,false,190.28137226203873,1000.0
group 110 follow test case:0,0,false,191.28137226203873,1000.0
group 111 source test case:0,0,true,60.25523472960023,1000.0
group 111 follow test case:0,0,true,61.25523472960023,1000.0
group 112 source test case:0,1,false,46.72794675065139,1000.0
group 112 follow test case:0,1,false,47.72794675065139,1000.0
group 113 source test case:0,0,false,118.82988612134767,1000.0
group 113 follow test case:0,0,false,119.82988612134767,1000.0
group 114 source test case:0,0,true,78.01428254965711,1000.0
group 114 follow test case:0,0,true,79.01428254965711,1000.0
group 115 source test case:0,1,false,175.1548125631291,1000.0
group 115 follow test case:0,1,false,176.1548125631291,1000.0
group 116 source test case:0,1,false,41.65952064505836,1000.0
group 116 follow test case:0,1,false,42.65952064505836,1000.0
group 117 source test case:0,0,true,139.96557121668675,1000.0
group 117 follow test case:0,0,true,140.96557121668675,1000.0
group 118 source test case:0,0,true,81.02335471314649,1000.0
group 118 follow test case:0,0,true,82.02335471314649,1000.0
group 119 source test case:0,1,false,122.88243633026669,1000.0
group 119 follow test case:0,1,false,123.88243633026669,1000.0
group 120 source test case:0,1,true,80.50846263304044,1000.0
group 120 follow test case:0,1,true,81.50846263304044,1000.0
group 121 source test case:0,0,false,71.93793360348656,1000.0
group 121 follow test case:0,0,false,72.93793360348656,1000.0
group 122 source test case:0,1,false,154.92499553466234,1000.0
group 122 follow test case:0,1,false,155.92499553466234,1000.0
group 123 source test case:0,1,true,153.559375911134,1000.0
group 123 follow test case:0,1,true,154.559375911134,1000.0
group 124 source test case:0,0,false,43.12966855128374,1000.0
group 124 follow test case:0,0,false,44.12966855128374,1000.0
group 125 source test case:0,0,false,56.082430499258805,1000.0
group 125 follow test case:0,0,false,57.082430499258805,1000.0
group 126 source test case:0,1,true,186.00467329295367,1000.0
group 126 follow test case:0,1,true,187.00467329295367,1000.0
group 127 source test case:0,1,false,73.45170524620414,1000.0
group 127 follow test case:0,1,false,74.45170524620414,1000.0
group 128 source test case:0,0,true,163.4958942376238,1000.0
group 128 follow test case:0,0,true,164.4958942376238,1000.0
group 129 source test case:0,0,true,46.80471133686807,1000.0
group 129 follow test case:0,0,true,47.80471133686807,1000.0
group 130 source test case:0,0,false,92.01836432786271,1000.0
group 130 follow test case:0,0,false,93.01836432786271,1000.0
group 131 source test case:0,1,false,142.14318521164142,1000.0
group 131 follow test case:0,1,false,143.14318521164142,1000.0
group 132 source test case:0,1,true,96.27775022534871,1000.0
group 132 follow test case:0,1,true,97.27775022534871,1000.0
group 133 source test case:0,0,false,190.63669954971584,1000.0
group 133 follow test case:0,0,false,191.63669954971584,1000.0
group 134 source test case:0,1,false,152.40191565427403,1000.0
group 134 follow test case:0,1,false,153.40191565427403,1000.0
group 135 source test case:0,0,false,193.7536755300295,1000.0
group 135 follow test case:0,0,false,194.7536755300295,1000.0
group 136 source test case:0,0,false,153.66292306593047,1000.0
group 136 follow test case:0,0,false,154.66292306593047,1000.0
group 137 source test case:0,1,true,149.7088299305118,1000.0
group 137 follow test case:0,1,true,150.7088299305118,1000.0
group 138 source test case:0,1,false,57.667777954298685,1000.0
group 138 follow test case:0,1,false,58.667777954298685,1000.0
group 139 source test case:0,0,false,191.5984658516902,1000.0
group 139 follow test case:0,0,false,192.5984658516902,1000.0
group 140 source test case:0,0,false,56.36153384106214,1000.0
group 140 follow test case:0,0,false,57.36153384106214,1000.0
group 141 source test case:0,0,false,140.36945898368748,1000.0
group 141 follow test case:0,0,false,141.36945898368748,1000.0
group 142 source test case:0,0,true,127.90833404836708,1000.0
group 142 follow test case:0,0,true,128.90833404836707,1000.0
group 143 source test case:0,1,false,91.8471867087996,1000.0
group 143 follow test case:0,1,false,92.8471867087996,1000.0
group 144 source test case:0,1,false,47.36868672176817,1000.0
group 144 follow test case:0,1,false,48.36868672176817,1000.0
group 145 source test case:0,0,true,96.70479086375644,1000.0
group 145 follow test case:0,0,true,97.70479086375644,1000.0
group 146 source test case:0,1,true,74.18334307462797,1000.0
group 146 follow test case:0,1,true,75.18334307462797,1000.0
group 147 source test case:0,0,true,93.37263513110958,1000.0
group 147 follow test case:0,0,true,94.37263513110958,1000.0
group 148 source test case:0,1,false,79.89799973669301,1000.0
group 148 follow test case:0,1,false,80.89799973669301,1000.0
group 149 source test case:0,1,false,186.70388391139636,1000.0
group 149 follow test case:0,1,false,187.70388391139636,1000.0
group 150 source test case:0,1,false,66.14620482733577,1000.0
group 150 follow test case:0,1,false,67.14620482733577,1000.0
group 151 source test case:0,0,true,68.0805025925122,1000.0
group 151 follow test case:0,0,true,69.0805025925122,1000.0
group 152 source test case:0,0,true,95.96143303931987,1000.0
group 152 follow test case:0,0,true,96.96143303931987,1000.0
group 153 source test case:0,1,false,198.7733839164145,1000.0
group 153 follow test case:0,1,false,199.7733839164145,1000.0
group 154 source test case:0,0,true,114.55968561352591,1000.0
group 154 follow test case:0,0,true,115.55968561352591,1000.0
group 155 source test case:0,0,false,48.58038147478971,1000.0
group 155 follow test case:0,0,false,49.58038147478971,1000.0
group 156 source test case:0,1,false,67.35094202423008,1000.0
group 156 follow test case:0,1,false,68.35094202423008,1000.0
group 157 source test case:0,1,true,170.23517269770073,1000.0
group 157 follow test case:0,1,true,171.23517269770073,1000.0
group 158 source test case:0,0,false,171.36628831667122,1000.0
group 158 follow test case:0,0,false,172.36628831667122,1000.0
group 159 source test case:0,1,true,86.0963783994737,1000.0
group 159 follow test case:0,1,true,87.0963783994737,1000.0
group 160 source test case:0,0,true,149.27666830736945,1000.0
group 160 follow test case:0,0,true,150.27666830736945,1000.0
group 161 source test case:0,1,false,186.33770559965512,1000.0
group 161 follow test case:0,1,false,187.33770559965512,1000.0
group 162 source test case:0,0,false,144.71199542587948,1000.0
group 162 follow test case:0,0,false,145.71199542587948,1000.0
group 163 source test case:0,0,false,62.02263525177952,1000.0
group 163 follow test case:0,0,false,63.02263525177952,1000.0
group 164 source test case:0,0,false,160.63394482309423,1000.0
group 164 follow test case:0,0,false,161.63394482309423,1000.0
group 165 source test case:0,0,true,55.17796757476643,1000.0
group 165 follow test case:0,0,true,56.17796757476643,1000.0
group 166 source test case:0,0,true,105.7741397359312,1000.0
group 166 follow test case:0,0,true,106.7741397359312,1000.0
group 167 source test case:0,1,true,60.50455925712534,1000.0
group 167 follow test case:0,1,true,61.50455925712534,1000.0
group 168 source test case:0,1,true,45.80808233028657,1000.0
group 168 follow test case:0,1,true,46.80808233028657,1000.0
group 169 source test case:0,0,false,47.7659626368104,1000.0
group 169 follow test case:0,0,false,48.7659626368104,1000.0
group 170 source test case:0,0,false,113.4151050813986,1000.0
group 170 follow test case:0,0,false,114.4151050813986,1000.0
group 171 source test case:0,1,true,170.87095384118373,1000.0
group 171 follow test case:0,1,true,171.87095384118373,1000.0
group 172 source test case:0,1,false,127.08109777620412,1000.0
group 172 follow test case:0,1,false,128.0810977762041,1000.0
group 173 source test case:0,1,false,101.26730550066051,1000.0
group 173 follow test case:0,1,false,102.26730550066051,1000.0
group 174 source test case:0,1,true,49.573203472068855,1000.0
group 174 follow test case:0,1,true,50.573203472068855,1000.0
group 175 source test case:0,1,false,189.655258294279,1000.0
group 175 follow test case:0,1,false,190.655258294279,1000.0
group 176 source test case:0,1,true,77.07858718369255,1000.0
group 176 follow test case:0,1,true,78.07858718369255,1000.0
group 177 source test case:0,1,false,114.23209481006799,1000.0
group 177 follow test case:0,1,false,115.23209481006799,1000.0
group 178 source test case:0,0,true,123.9105013415198,1000.0
group 178 follow test case:0,0,true,124.9105013415198,1000.0
group 179 source test case:0,1,true,182.32602224602638,1000.0
group 179 follow test case:0,1,true,183.32602224602638,1000.0
group 180 source test case:0,1,false,98.28772432236502,1000.0
group 180 follow test case:0,1,false,99.28772432236502,1000.0
group 181 source test case:0,1,true,42.35920956643747,1000.0
group 181 follow test case:0,1,true,43.35920956643747,1000.0
group 182 source test case:0,0,true,56.56443693540223,1000.0
group 182 follow test case:0,0,true,57.56443693540223,1000.0
group 183 source test case:0,0,true,141.6972759646278,1000.0
group 183 follow test case:0,0,true,142.6972759646278,1000.0
group 184 source test case:0,0,false,50.488863605352435,1000.0
group 184 follow test case:0,0,false,51.488863605352435,1000.0
group 185 source test case:0,1,true,197.0553886355736,1000.0
group 185 follow test case:0,1,true,198.0553886355736,1000.0
group 186 source test case:0,1,false,80.89607078788409,1000.0
group 186 follow test case:0,1,false,81.89607078788409,1000.0
group 187 source test case:0,1,false,76.30877855106255,1000.0
group 187 follow test case:0,1,false,77.30877855106255,1000.0
group 188 source test case:0,0,true,48.97355113750012,1000.0
group 188 follow test case:0,0,true,49.97355113750012,1000.0
group 189 source test case:0,1,true,189.72702606495906,1000.0
group 189 follow test case:0,1,true,190.72702606495906,1000.0
group 190 source test case:0,0,false,156.89238592408202,1000.0
group 190 follow test case:0,0,false,157.89238592408202,1000.0
group 191 source test case:0,1,false,174.85429843882386,1000.0
group 191 follow test case:0,1,false,175.85429843882386,1000.0
group 192 source test case:0,0,true,85.67070888191452,1000.0
group 192 follow test case:0,0,true,86.67070888191452,1000.0
group 193 source test case:0,1,true,65.39006132428074,1000.0
group 193 follow test case:0,1,true,66.39006132428074,1000.0
group 194 source test case:0,0,true,44.36345297094988,1000.0
group 194 follow test case:0,0,true,45.36345297094988,1000.0
group 195 source test case:0,0,false,119.99278397910106,1000.0
group 195 follow test case:0,0,false,120.99278397910106,1000.0
group 196 source test case:0,0,true,118.77058777069759,1000.0
group 196 follow test case:0,0,true,119.77058777069759,1000.0
group 197 source test case:0,0,true,161.7996190066844,1000.0
group 197 follow test case:0,0,true,162.7996190066844,1000.0
group 198 source test case:0,0,true,126.27752444699736,1000.0
group 198 follow test case:0,0,true,127.27752444699736,1000.0
group 199 source test case:0,0,false,56.6029996383496,1000.0
group 199 follow test case:0,0,false,57.6029996383496,1000.0
group 200 source test case:0,1,true,144.12255496672827,1000.0
group 200 follow test case:0,1,true,145.12255496672827,1000.0
killed1:[AORB_12, SDL_42, AORB_10, AORB_11, ODL_9, VDL_3, ODL_8, VDL_1, CDL_3, AORB_9, AOIU_7, AOIU_8, ODL_10, ODL_7, ODL_6, AORB_3, AORB_1, AORB_2, AORB_7, AORB_8, AORB_5, AORB_6]
MR1:luggage+1 airClass=1, isStudent=F/T, area=0~1, economicfee=1000group 1 source test case:1,0,false,39.88603541903445,1000.0
group 1 follow test case:1,0,false,40.88603541903445,1000.0
group 2 source test case:1,1,true,60.49782774333778,1000.0
group 2 follow test case:1,1,true,61.49782774333778,1000.0
group 3 source test case:1,0,false,81.73644914574204,1000.0
group 3 follow test case:1,0,false,82.73644914574204,1000.0
group 4 source test case:1,1,true,75.58811375161605,1000.0
group 4 follow test case:1,1,true,76.58811375161605,1000.0
group 5 source test case:1,1,false,140.83745751039086,1000.0
group 5 follow test case:1,1,false,141.83745751039086,1000.0
group 6 source test case:1,1,false,104.8247082803657,1000.0
group 6 follow test case:1,1,false,105.8247082803657,1000.0
group 7 source test case:1,1,false,130.18653071110765,1000.0
group 7 follow test case:1,1,false,131.18653071110765,1000.0
group 8 source test case:1,0,true,151.65450554798701,1000.0
group 8 follow test case:1,0,true,152.65450554798701,1000.0
group 9 source test case:1,0,false,102.69191470120236,1000.0
group 9 follow test case:1,0,false,103.69191470120236,1000.0
group 10 source test case:1,1,false,189.60497307982888,1000.0
group 10 follow test case:1,1,false,190.60497307982888,1000.0
group 11 source test case:1,1,true,138.72369623512267,1000.0
group 11 follow test case:1,1,true,139.72369623512267,1000.0
group 12 source test case:1,1,true,35.95709705384698,1000.0
group 12 follow test case:1,1,true,36.95709705384698,1000.0
group 13 source test case:1,0,false,68.79272712871472,1000.0
group 13 follow test case:1,0,false,69.79272712871472,1000.0
group 14 source test case:1,1,false,172.2475626212745,1000.0
group 14 follow test case:1,1,false,173.2475626212745,1000.0
group 15 source test case:1,0,true,80.64698445531607,1000.0
group 15 follow test case:1,0,true,81.64698445531607,1000.0
group 16 source test case:1,1,true,49.92020890913237,1000.0
group 16 follow test case:1,1,true,50.92020890913237,1000.0
group 17 source test case:1,1,false,44.92125573076933,1000.0
group 17 follow test case:1,1,false,45.92125573076933,1000.0
group 18 source test case:1,0,false,96.78048380323155,1000.0
group 18 follow test case:1,0,false,97.78048380323155,1000.0
group 19 source test case:1,0,false,171.37161680328055,1000.0
group 19 follow test case:1,0,false,172.37161680328055,1000.0
group 20 source test case:1,0,true,54.50636854016517,1000.0
group 20 follow test case:1,0,true,55.50636854016517,1000.0
group 21 source test case:1,1,true,198.34958208307634,1000.0
group 21 follow test case:1,1,true,199.34958208307634,1000.0
group 22 source test case:1,0,true,112.09869611072111,1000.0
group 22 follow test case:1,0,true,113.09869611072111,1000.0
group 23 source test case:1,0,true,145.3104407316178,1000.0
group 23 follow test case:1,0,true,146.3104407316178,1000.0
group 24 source test case:1,0,true,152.06294050608085,1000.0
group 24 follow test case:1,0,true,153.06294050608085,1000.0
group 25 source test case:1,0,true,49.45329239709716,1000.0
group 25 follow test case:1,0,true,50.45329239709716,1000.0
group 26 source test case:1,1,false,159.78591486742732,1000.0
group 26 follow test case:1,1,false,160.78591486742732,1000.0
group 27 source test case:1,0,true,153.31381316631342,1000.0
group 27 follow test case:1,0,true,154.31381316631342,1000.0
group 28 source test case:1,1,false,159.47294299421497,1000.0
group 28 follow test case:1,1,false,160.47294299421497,1000.0
group 29 source test case:1,1,false,145.8905938519369,1000.0
group 29 follow test case:1,1,false,146.8905938519369,1000.0
group 30 source test case:1,0,false,185.34553934943546,1000.0
group 30 follow test case:1,0,false,186.34553934943546,1000.0
group 31 source test case:1,1,false,162.40819074864962,1000.0
group 31 follow test case:1,1,false,163.40819074864962,1000.0
group 32 source test case:1,0,true,87.253237308524,1000.0
group 32 follow test case:1,0,true,88.253237308524,1000.0
group 33 source test case:1,1,true,50.68913519365421,1000.0
group 33 follow test case:1,1,true,51.68913519365421,1000.0
group 34 source test case:1,0,false,176.34677668344938,1000.0
group 34 follow test case:1,0,false,177.34677668344938,1000.0
group 35 source test case:1,0,false,162.51788967201497,1000.0
group 35 follow test case:1,0,false,163.51788967201497,1000.0
group 36 source test case:1,1,true,104.8987772632561,1000.0
group 36 follow test case:1,1,true,105.8987772632561,1000.0
group 37 source test case:1,1,true,144.88547008965037,1000.0
group 37 follow test case:1,1,true,145.88547008965037,1000.0
group 38 source test case:1,0,false,175.38166904305592,1000.0
group 38 follow test case:1,0,false,176.38166904305592,1000.0
group 39 source test case:1,1,false,108.26770326467872,1000.0
group 39 follow test case:1,1,false,109.26770326467872,1000.0
group 40 source test case:1,0,false,175.64536738726463,1000.0
group 40 follow test case:1,0,false,176.64536738726463,1000.0
group 41 source test case:1,0,true,134.63458924992693,1000.0
group 41 follow test case:1,0,true,135.63458924992693,1000.0
group 42 source test case:1,1,true,171.8371624492245,1000.0
group 42 follow test case:1,1,true,172.8371624492245,1000.0
group 43 source test case:1,1,true,78.84580108681722,1000.0
group 43 follow test case:1,1,true,79.84580108681722,1000.0
group 44 source test case:1,1,false,168.9163546338513,1000.0
group 44 follow test case:1,1,false,169.9163546338513,1000.0
group 45 source test case:1,0,true,138.9482401730836,1000.0
group 45 follow test case:1,0,true,139.9482401730836,1000.0
group 46 source test case:1,0,true,36.31347372389893,1000.0
group 46 follow test case:1,0,true,37.31347372389893,1000.0
group 47 source test case:1,0,false,63.25697062252206,1000.0
group 47 follow test case:1,0,false,64.25697062252206,1000.0
group 48 source test case:1,1,false,50.03009689074861,1000.0
group 48 follow test case:1,1,false,51.03009689074861,1000.0
group 49 source test case:1,1,false,113.43063210846948,1000.0
group 49 follow test case:1,1,false,114.43063210846948,1000.0
group 50 source test case:1,1,true,56.065903832856606,1000.0
group 50 follow test case:1,1,true,57.065903832856606,1000.0
