MR1:luggage+1 airClass=0, isStudent=F/T, area=0~1, economicfee=1000
group 20 source test case:0,1,true,105.52374303528016,1000.0
group 20 follow test case:0,1,true,106.52374303528016,1000.0
group 21 source test case:0,0,false,96.30073234527131,1000.0
group 21 follow test case:0,0,false,97.30073234527131,1000.0
group 22 source test case:0,1,false,56.780676954461825,1000.0
group 22 follow test case:0,1,false,57.780676954461825,1000.0
group 23 source test case:0,1,true,64.99705775892903,1000.0
group 23 follow test case:0,1,true,65.99705775892903,1000.0
group 24 source test case:0,1,false,127.26920334461259,1000.0
group 24 follow test case:0,1,false,128.2692033446126,1000.0
group 25 source test case:0,1,true,63.964688013805066,1000.0
group 25 follow test case:0,1,true,64.96468801380507,1000.0
group 26 source test case:0,0,false,186.54313280070494,1000.0
group 26 follow test case:0,0,false,187.54313280070494,1000.0
group 27 source test case:0,0,false,190.828685131248,1000.0
group 27 follow test case:0,0,false,191.828685131248,1000.0
group 28 source test case:0,1,false,126.77667251145037,1000.0
group 28 follow test case:0,1,false,127.77667251145037,1000.0
group 29 source test case:0,0,true,41.093373953395854,1000.0
group 29 follow test case:0,0,true,42.093373953395854,1000.0
group 30 source test case:0,0,false,41.8603909063508,1000.0
group 30 follow test case:0,0,false,42.8603909063508,1000.0
group 31 source test case:0,0,true,77.75243389897565,1000.0
group 31 follow test case:0,0,true,78.75243389897565,1000.0
group 32 source test case:0,1,false,66.19752439211067,1000.0
group 32 follow test case:0,1,false,67.19752439211067,1000.0
group 33 source test case:0,0,true,76.20688891908533,1000.0
group 33 follow test case:0,0,true,77.20688891908533,1000.0
group 34 source test case:0,0,false,81.34173336291838,1000.0
group 34 follow test case:0,0,false,82.34173336291838,1000.0
group 35 source test case:0,1,true,122.98617436777847,1000.0
group 35 follow test case:0,1,true,123.98617436777847,1000.0
group 36 source test case:0,1,true,156.40699594985583,1000.0
group 36 follow test case:0,1,true,157.40699594985583,1000.0
group 37 source test case:0,0,true,50.23531195859846,1000.0
group 37 follow test case:0,0,true,51.23531195859846,1000.0
group 38 source test case:0,1,false,113.35583219321836,1000.0
group 38 follow test case:0,1,false,114.35583219321836,1000.0
group 39 source test case:0,1,true,57.23955859119678,1000.0
group 39 follow test case:0,1,true,58.23955859119678,1000.0
group 40 source test case:0,1,false,180.76944004589677,1000.0
group 40 follow test case:0,1,false,181.76944004589677,1000.0
group 41 source test case:0,1,true,129.24132308489737,1000.0
group 41 follow test case:0,1,true,130.24132308489737,1000.0
group 42 source test case:0,1,true,65.69411781302921,1000.0
group 42 follow test case:0,1,true,66.69411781302921,1000.0
group 43 source test case:0,1,true,181.90723207350496,1000.0
group 43 follow test case:0,1,true,182.90723207350496,1000.0
group 44 source test case:0,0,true,42.797290694253704,1000.0
group 44 follow test case:0,0,true,43.797290694253704,1000.0
group 45 source test case:0,1,false,50.8295523960515,1000.0
group 45 follow test case:0,1,false,51.8295523960515,1000.0
group 46 source test case:0,0,false,130.2435577944546,1000.0
group 46 follow test case:0,0,false,131.2435577944546,1000.0
group 47 source test case:0,1,true,91.30889792194847,1000.0
group 47 follow test case:0,1,true,92.30889792194847,1000.0
group 48 source test case:0,1,true,96.7903242573131,1000.0
group 48 follow test case:0,1,true,97.7903242573131,1000.0
group 49 source test case:0,0,true,64.13658682442357,1000.0
group 49 follow test case:0,0,true,65.13658682442357,1000.0
group 50 source test case:0,1,false,177.21199389402543,1000.0
group 50 follow test case:0,1,false,178.21199389402543,1000.0
group 51 source test case:0,0,true,61.55734683204912,1000.0
group 51 follow test case:0,0,true,62.55734683204912,1000.0
group 52 source test case:0,0,false,156.88469504313954,1000.0
group 52 follow test case:0,0,false,157.88469504313954,1000.0
group 53 source test case:0,0,true,65.7869329005308,1000.0
group 53 follow test case:0,0,true,66.7869329005308,1000.0
group 54 source test case:0,0,true,77.52640659653116,1000.0
group 54 follow test case:0,0,true,78.52640659653116,1000.0
group 55 source test case:0,1,true,174.23597156495367,1000.0
group 55 follow test case:0,1,true,175.23597156495367,1000.0
group 56 source test case:0,0,false,96.50262383200769,1000.0
group 56 follow test case:0,0,false,97.50262383200769,1000.0
group 57 source test case:0,1,true,156.6600318452098,1000.0
group 57 follow test case:0,1,true,157.6600318452098,1000.0
group 58 source test case:0,0,true,131.8203228915858,1000.0
group 58 follow test case:0,0,true,132.8203228915858,1000.0
group 59 source test case:0,0,false,57.136802084809005,1000.0
group 59 follow test case:0,0,false,58.136802084809005,1000.0
group 60 source test case:0,0,false,45.974009322509005,1000.0
group 60 follow test case:0,0,false,46.974009322509005,1000.0
group 61 source test case:0,0,false,136.74233198304324,1000.0
group 61 follow test case:0,0,false,137.74233198304324,1000.0
group 62 source test case:0,0,true,75.94122366791714,1000.0
group 62 follow test case:0,0,true,76.94122366791714,1000.0
group 63 source test case:0,0,false,143.84800965675788,1000.0
group 63 follow test case:0,0,false,144.84800965675788,1000.0
group 64 source test case:0,0,false,64.10011420600797,1000.0
group 64 follow test case:0,0,false,65.10011420600797,1000.0
group 65 source test case:0,1,false,101.7356748796438,1000.0
group 65 follow test case:0,1,false,102.7356748796438,1000.0
group 66 source test case:0,0,false,135.1422745989629,1000.0
group 66 follow test case:0,0,false,136.1422745989629,1000.0
group 67 source test case:0,0,true,45.98682588450561,1000.0
group 67 follow test case:0,0,true,46.98682588450561,1000.0
group 68 source test case:0,1,false,49.64741889574077,1000.0
group 68 follow test case:0,1,false,50.64741889574077,1000.0
group 69 source test case:0,0,true,158.45960190476487,1000.0
group 69 follow test case:0,0,true,159.45960190476487,1000.0
group 70 source test case:0,1,false,159.07475258007818,1000.0
group 70 follow test case:0,1,false,160.07475258007818,1000.0
group 71 source test case:0,1,false,122.34926537899626,1000.0
group 71 follow test case:0,1,false,123.34926537899626,1000.0
group 72 source test case:0,0,false,117.19614378724974,1000.0
group 72 follow test case:0,0,false,118.19614378724974,1000.0
group 73 source test case:0,1,true,192.4201448673564,1000.0
group 73 follow test case:0,1,true,193.4201448673564,1000.0
group 74 source test case:0,0,true,54.36851560624598,1000.0
group 74 follow test case:0,0,true,55.36851560624598,1000.0
group 75 source test case:0,0,false,82.19247115214434,1000.0
group 75 follow test case:0,0,false,83.19247115214434,1000.0
group 76 source test case:0,1,true,81.4231770805217,1000.0
group 76 follow test case:0,1,true,82.4231770805217,1000.0
group 77 source test case:0,1,false,152.22127243757433,1000.0
group 77 follow test case:0,1,false,153.22127243757433,1000.0
group 78 source test case:0,0,false,89.9775005698383,1000.0
group 78 follow test case:0,0,false,90.9775005698383,1000.0
group 79 source test case:0,0,false,99.27858187405107,1000.0
group 79 follow test case:0,0,false,100.27858187405107,1000.0
group 80 source test case:0,0,true,63.77335198703648,1000.0
group 80 follow test case:0,0,true,64.77335198703648,1000.0
group 81 source test case:0,1,true,59.767725728155085,1000.0
group 81 follow test case:0,1,true,60.767725728155085,1000.0
group 82 source test case:0,0,false,100.57560197864194,1000.0
group 82 follow test case:0,0,false,101.57560197864194,1000.0
group 83 source test case:0,0,true,62.19078243733695,1000.0
group 83 follow test case:0,0,true,63.19078243733695,1000.0
group 84 source test case:0,1,false,80.5655807534061,1000.0
group 84 follow test case:0,1,false,81.5655807534061,1000.0
group 85 source test case:0,0,true,151.44918918971172,1000.0
group 85 follow test case:0,0,true,152.44918918971172,1000.0
group 86 source test case:0,1,true,62.11543545567622,1000.0
group 86 follow test case:0,1,true,63.11543545567622,1000.0
group 87 source test case:0,0,true,153.78285734197914,1000.0
group 87 follow test case:0,0,true,154.78285734197914,1000.0
group 88 source test case:0,0,false,133.89201765548836,1000.0
group 88 follow test case:0,0,false,134.89201765548836,1000.0
group 89 source test case:0,0,false,71.70557426275082,1000.0
group 89 follow test case:0,0,false,72.70557426275082,1000.0
group 90 source test case:0,1,true,47.20843791093551,1000.0
group 90 follow test case:0,1,true,48.20843791093551,1000.0
group 91 source test case:0,1,false,96.44290377918762,1000.0
group 91 follow test case:0,1,false,97.44290377918762,1000.0
group 92 source test case:0,0,true,70.1986225745615,1000.0
group 92 follow test case:0,0,true,71.1986225745615,1000.0
group 93 source test case:0,1,true,139.55211747652808,1000.0
group 93 follow test case:0,1,true,140.55211747652808,1000.0
group 94 source test case:0,0,false,73.24935023921228,1000.0
group 94 follow test case:0,0,false,74.24935023921228,1000.0
group 95 source test case:0,0,true,42.1399016760345,1000.0
group 95 follow test case:0,0,true,43.1399016760345,1000.0
group 96 source test case:0,1,true,151.18456011209537,1000.0
group 96 follow test case:0,1,true,152.18456011209537,1000.0
group 97 source test case:0,0,true,72.79023200917617,1000.0
group 97 follow test case:0,0,true,73.79023200917617,1000.0
group 98 source test case:0,0,false,121.19153435612806,1000.0
group 98 follow test case:0,0,false,122.19153435612806,1000.0
group 99 source test case:0,1,false,189.97866142770516,1000.0
group 99 follow test case:0,1,false,190.97866142770516,1000.0
group 100 source test case:0,0,true,144.62562740797864,1000.0
group 100 follow test case:0,0,true,145.62562740797864,1000.0
group 101 source test case:0,1,false,57.74643538288455,1000.0
group 101 follow test case:0,1,false,58.74643538288455,1000.0
group 102 source test case:0,1,true,75.58176468311632,1000.0
group 102 follow test case:0,1,true,76.58176468311632,1000.0
group 103 source test case:0,1,true,75.21438630862193,1000.0
group 103 follow test case:0,1,true,76.21438630862193,1000.0
group 104 source test case:0,0,true,129.91341027471992,1000.0
group 104 follow test case:0,0,true,130.91341027471992,1000.0
group 105 source test case:0,1,false,135.4665328321384,1000.0
group 105 follow test case:0,1,false,136.4665328321384,1000.0
group 106 source test case:0,1,true,168.8839773221221,1000.0
group 106 follow test case:0,1,true,169.8839773221221,1000.0
group 107 source test case:0,0,true,57.372218198989636,1000.0
group 107 follow test case:0,0,true,58.372218198989636,1000.0
group 108 source test case:0,1,false,64.50720497640488,1000.0
group 108 follow test case:0,1,false,65.50720497640488,1000.0
group 109 source test case:0,0,false,188.34599889046135,1000.0
group 109 follow test case:0,0,false,189.34599889046135,1000.0
group 110 source test case:0,1,false,167.2611597647232,1000.0
group 110 follow test case:0,1,false,168.2611597647232,1000.0
group 111 source test case:0,1,true,70.28040879565192,1000.0
group 111 follow test case:0,1,true,71.28040879565192,1000.0
group 112 source test case:0,0,true,159.1196480515934,1000.0
group 112 follow test case:0,0,true,160.1196480515934,1000.0
group 113 source test case:0,1,false,71.1999524225934,1000.0
group 113 follow test case:0,1,false,72.1999524225934,1000.0
group 114 source test case:0,1,true,121.8429213810558,1000.0
group 114 follow test case:0,1,true,122.8429213810558,1000.0
group 115 source test case:0,1,true,72.45746518138796,1000.0
group 115 follow test case:0,1,true,73.45746518138796,1000.0
group 116 source test case:0,1,true,162.2999197342068,1000.0
group 116 follow test case:0,1,true,163.2999197342068,1000.0
group 117 source test case:0,0,false,79.76728937254576,1000.0
group 117 follow test case:0,0,false,80.76728937254576,1000.0
group 118 source test case:0,0,false,145.0834483978935,1000.0
group 118 follow test case:0,0,false,146.0834483978935,1000.0
group 119 source test case:0,1,false,79.39429819519019,1000.0
group 119 follow test case:0,1,false,80.39429819519019,1000.0
group 120 source test case:0,0,false,72.13976138754659,1000.0
group 120 follow test case:0,0,false,73.13976138754659,1000.0
group 121 source test case:0,1,true,59.6035682047341,1000.0
group 121 follow test case:0,1,true,60.6035682047341,1000.0
group 122 source test case:0,0,true,158.11046026119843,1000.0
group 122 follow test case:0,0,true,159.11046026119843,1000.0
group 123 source test case:0,1,false,63.84164526194472,1000.0
group 123 follow test case:0,1,false,64.84164526194472,1000.0
group 124 source test case:0,1,true,62.107949208134585,1000.0
group 124 follow test case:0,1,true,63.107949208134585,1000.0
group 125 source test case:0,0,false,199.24591595089962,1000.0
group 125 follow test case:0,0,false,200.24591595089962,1000.0
group 126 source test case:0,0,false,119.98044422109892,1000.0
group 126 follow test case:0,0,false,120.98044422109892,1000.0
group 127 source test case:0,1,false,67.25123762699732,1000.0
group 127 follow test case:0,1,false,68.25123762699732,1000.0
group 128 source test case:0,1,true,46.51781785976548,1000.0
group 128 follow test case:0,1,true,47.51781785976548,1000.0
group 129 source test case:0,0,true,55.430641726371874,1000.0
group 129 follow test case:0,0,true,56.430641726371874,1000.0
group 130 source test case:0,0,true,85.48872416731857,1000.0
group 130 follow test case:0,0,true,86.48872416731857,1000.0
group 131 source test case:0,0,false,80.02587270767731,1000.0
group 131 follow test case:0,0,false,81.02587270767731,1000.0
group 132 source test case:0,0,false,164.85015106384594,1000.0
group 132 follow test case:0,0,false,165.85015106384594,1000.0
group 133 source test case:0,1,false,41.01058153461079,1000.0
group 133 follow test case:0,1,false,42.01058153461079,1000.0
group 134 source test case:0,1,false,170.63529559888804,1000.0
group 134 follow test case:0,1,false,171.63529559888804,1000.0
group 135 source test case:0,1,false,174.20931079419938,1000.0
group 135 follow test case:0,1,false,175.20931079419938,1000.0
group 136 source test case:0,0,false,145.09047389959284,1000.0
group 136 follow test case:0,0,false,146.09047389959284,1000.0
group 137 source test case:0,0,false,68.0539786859143,1000.0
group 137 follow test case:0,0,false,69.0539786859143,1000.0
group 138 source test case:0,1,true,149.01802752879047,1000.0
group 138 follow test case:0,1,true,150.01802752879047,1000.0
group 139 source test case:0,1,true,133.69109812962614,1000.0
group 139 follow test case:0,1,true,134.69109812962614,1000.0
group 140 source test case:0,0,true,153.39479680417222,1000.0
group 140 follow test case:0,0,true,154.39479680417222,1000.0
group 141 source test case:0,1,true,85.41060727551204,1000.0
group 141 follow test case:0,1,true,86.41060727551204,1000.0
group 142 source test case:0,1,false,142.31459177608696,1000.0
group 142 follow test case:0,1,false,143.31459177608696,1000.0
group 143 source test case:0,0,true,65.91457109366866,1000.0
group 143 follow test case:0,0,true,66.91457109366866,1000.0
group 144 source test case:0,1,true,42.772075469027804,1000.0
group 144 follow test case:0,1,true,43.772075469027804,1000.0
group 145 source test case:0,1,false,188.80313353054288,1000.0
group 145 follow test case:0,1,false,189.80313353054288,1000.0
group 146 source test case:0,1,false,141.6229390613341,1000.0
group 146 follow test case:0,1,false,142.6229390613341,1000.0
group 147 source test case:0,1,false,163.45817268555098,1000.0
group 147 follow test case:0,1,false,164.45817268555098,1000.0
group 148 source test case:0,0,false,165.06438790898795,1000.0
group 148 follow test case:0,0,false,166.06438790898795,1000.0
group 149 source test case:0,1,true,66.24307533210867,1000.0
group 149 follow test case:0,1,true,67.24307533210867,1000.0
group 150 source test case:0,1,false,76.75707423058304,1000.0
group 150 follow test case:0,1,false,77.75707423058304,1000.0
group 151 source test case:0,0,true,88.71069413372322,1000.0
group 151 follow test case:0,0,true,89.71069413372322,1000.0
group 152 source test case:0,1,false,73.31724709779996,1000.0
group 152 follow test case:0,1,false,74.31724709779996,1000.0
group 153 source test case:0,1,true,172.28054409351404,1000.0
group 153 follow test case:0,1,true,173.28054409351404,1000.0
group 154 source test case:0,0,true,114.6410963589879,1000.0
group 154 follow test case:0,0,true,115.6410963589879,1000.0
group 155 source test case:0,1,true,108.1805119212607,1000.0
group 155 follow test case:0,1,true,109.1805119212607,1000.0
group 156 source test case:0,0,false,179.66289386927087,1000.0
group 156 follow test case:0,0,false,180.66289386927087,1000.0
group 157 source test case:0,1,false,74.27575436187891,1000.0
group 157 follow test case:0,1,false,75.27575436187891,1000.0
group 158 source test case:0,1,true,142.70877432929285,1000.0
group 158 follow test case:0,1,true,143.70877432929285,1000.0
group 159 source test case:0,0,false,103.76685824835634,1000.0
group 159 follow test case:0,0,false,104.76685824835634,1000.0
group 160 source test case:0,0,false,90.0883313442531,1000.0
group 160 follow test case:0,0,false,91.0883313442531,1000.0
group 161 source test case:0,1,false,172.52773289046704,1000.0
group 161 follow test case:0,1,false,173.52773289046704,1000.0
group 162 source test case:0,1,true,64.69962059288933,1000.0
group 162 follow test case:0,1,true,65.69962059288933,1000.0
group 163 source test case:0,1,true,77.57807093040392,1000.0
group 163 follow test case:0,1,true,78.57807093040392,1000.0
group 164 source test case:0,1,false,185.92768114132562,1000.0
group 164 follow test case:0,1,false,186.92768114132562,1000.0
group 165 source test case:0,1,false,170.7118157405949,1000.0
group 165 follow test case:0,1,false,171.7118157405949,1000.0
group 166 source test case:0,1,false,78.44440209857817,1000.0
group 166 follow test case:0,1,false,79.44440209857817,1000.0
group 167 source test case:0,0,false,125.60739455195247,1000.0
group 167 follow test case:0,0,false,126.60739455195247,1000.0
group 168 source test case:0,1,false,144.60494659401405,1000.0
group 168 follow test case:0,1,false,145.60494659401405,1000.0
group 169 source test case:0,1,false,151.66259678804374,1000.0
group 169 follow test case:0,1,false,152.66259678804374,1000.0
group 170 source test case:0,0,false,42.15394908546605,1000.0
group 170 follow test case:0,0,false,43.15394908546605,1000.0
group 171 source test case:0,0,false,141.7710912007381,1000.0
group 171 follow test case:0,0,false,142.7710912007381,1000.0
group 172 source test case:0,1,true,157.0585629163558,1000.0
group 172 follow test case:0,1,true,158.0585629163558,1000.0
group 173 source test case:0,1,false,54.09251530718606,1000.0
group 173 follow test case:0,1,false,55.09251530718606,1000.0
group 174 source test case:0,1,false,42.364865037667386,1000.0
group 174 follow test case:0,1,false,43.364865037667386,1000.0
group 175 source test case:0,0,true,72.47685853702836,1000.0
group 175 follow test case:0,0,true,73.47685853702836,1000.0
group 176 source test case:0,0,true,76.40309791029334,1000.0
group 176 follow test case:0,0,true,77.40309791029334,1000.0
group 177 source test case:0,1,false,94.35897355799844,1000.0
group 177 follow test case:0,1,false,95.35897355799844,1000.0
group 178 source test case:0,1,true,73.05399026457442,1000.0
group 178 follow test case:0,1,true,74.05399026457442,1000.0
group 179 source test case:0,1,true,45.0223382400323,1000.0
group 179 follow test case:0,1,true,46.0223382400323,1000.0
group 180 source test case:0,0,true,109.72628765932058,1000.0
group 180 follow test case:0,0,true,110.72628765932058,1000.0
group 181 source test case:0,0,false,102.88385901145261,1000.0
group 181 follow test case:0,0,false,103.88385901145261,1000.0
group 182 source test case:0,1,false,71.51074919967334,1000.0
group 182 follow test case:0,1,false,72.51074919967334,1000.0
group 183 source test case:0,0,false,51.72403362297994,1000.0
group 183 follow test case:0,0,false,52.72403362297994,1000.0
group 184 source test case:0,0,true,76.48110440179582,1000.0
group 184 follow test case:0,0,true,77.48110440179582,1000.0
group 185 source test case:0,1,false,50.28946699813249,1000.0
group 185 follow test case:0,1,false,51.28946699813249,1000.0
group 186 source test case:0,1,false,69.3523639075643,1000.0
group 186 follow test case:0,1,false,70.3523639075643,1000.0
group 187 source test case:0,1,false,85.74635113890832,1000.0
group 187 follow test case:0,1,false,86.74635113890832,1000.0
group 188 source test case:0,0,false,172.71277325102065,1000.0
group 188 follow test case:0,0,false,173.71277325102065,1000.0
group 189 source test case:0,0,false,179.74341688449155,1000.0
group 189 follow test case:0,0,false,180.74341688449155,1000.0
group 190 source test case:0,0,true,76.58154213017407,1000.0
group 190 follow test case:0,0,true,77.58154213017407,1000.0
group 191 source test case:0,0,true,105.13856462100519,1000.0
group 191 follow test case:0,0,true,106.13856462100519,1000.0
group 192 source test case:0,1,true,162.35976151276736,1000.0
group 192 follow test case:0,1,true,163.35976151276736,1000.0
group 193 source test case:0,1,false,196.4027324772218,1000.0
group 193 follow test case:0,1,false,197.4027324772218,1000.0
group 194 source test case:0,0,true,42.819644523796214,1000.0
group 194 follow test case:0,0,true,43.819644523796214,1000.0
group 195 source test case:0,0,false,117.59428824121125,1000.0
group 195 follow test case:0,0,false,118.59428824121125,1000.0
group 196 source test case:0,0,true,44.08548919928546,1000.0
group 196 follow test case:0,0,true,45.08548919928546,1000.0
group 197 source test case:0,0,true,137.21332594912582,1000.0
group 197 follow test case:0,0,true,138.21332594912582,1000.0
group 198 source test case:0,0,true,65.80057667183644,1000.0
group 198 follow test case:0,0,true,66.80057667183644,1000.0
group 199 source test case:0,0,false,179.9237092832003,1000.0
group 199 follow test case:0,0,false,180.9237092832003,1000.0
group 200 source test case:0,0,false,71.53401207981477,1000.0
group 200 follow test case:0,0,false,72.53401207981477,1000.0
killed1:[AORB_12, SDL_42, AORB_10, AORB_11, ODL_9, VDL_3, ODL_8, VDL_1, CDL_3, AORB_9, AOIU_7, AOIU_8, ODL_10, ODL_7, ODL_6, AORB_3, AORB_1, AORB_2, AORB_7, AORB_8, AORB_5, AORB_6]
MR1:luggage+1 airClass=1, isStudent=F/T, area=0~1, economicfee=1000group 1 source test case:1,1,false,194.65623868658,1000.0
group 1 follow test case:1,1,false,195.65623868658,1000.0
group 2 source test case:1,1,false,52.88139302557303,1000.0
group 2 follow test case:1,1,false,53.88139302557303,1000.0
group 3 source test case:1,1,true,44.17304279376491,1000.0
group 3 follow test case:1,1,true,45.17304279376491,1000.0
group 4 source test case:1,1,false,41.558277443885586,1000.0
group 4 follow test case:1,1,false,42.558277443885586,1000.0
group 5 source test case:1,0,false,64.33558866624364,1000.0
group 5 follow test case:1,0,false,65.33558866624364,1000.0
group 6 source test case:1,0,false,160.71540257443655,1000.0
group 6 follow test case:1,0,false,161.71540257443655,1000.0
group 7 source test case:1,0,true,135.73891331432736,1000.0
group 7 follow test case:1,0,true,136.73891331432736,1000.0
group 8 source test case:1,1,true,97.84349859739312,1000.0
group 8 follow test case:1,1,true,98.84349859739312,1000.0
group 9 source test case:1,1,true,55.575649631468565,1000.0
group 9 follow test case:1,1,true,56.575649631468565,1000.0
group 10 source test case:1,0,true,41.341854504042885,1000.0
group 10 follow test case:1,0,true,42.341854504042885,1000.0
group 11 source test case:1,1,false,166.70710154618743,1000.0
group 11 follow test case:1,1,false,167.70710154618743,1000.0
group 12 source test case:1,0,false,100.4409949463903,1000.0
group 12 follow test case:1,0,false,101.4409949463903,1000.0
group 13 source test case:1,1,true,69.43580094226726,1000.0
group 13 follow test case:1,1,true,70.43580094226726,1000.0
group 14 source test case:1,1,false,130.77350709480191,1000.0
group 14 follow test case:1,1,false,131.77350709480191,1000.0
group 15 source test case:1,1,false,115.99566884360539,1000.0
group 15 follow test case:1,1,false,116.99566884360539,1000.0
group 16 source test case:1,0,false,69.03938470184391,1000.0
group 16 follow test case:1,0,false,70.03938470184391,1000.0
group 17 source test case:1,1,false,146.76187674630432,1000.0
group 17 follow test case:1,1,false,147.76187674630432,1000.0
group 18 source test case:1,1,true,167.70918584130825,1000.0
group 18 follow test case:1,1,true,168.70918584130825,1000.0
group 19 source test case:1,1,false,72.70188689257193,1000.0
group 19 follow test case:1,1,false,73.70188689257193,1000.0
group 20 source test case:1,0,true,77.33029676023934,1000.0
group 20 follow test case:1,0,true,78.33029676023934,1000.0
group 21 source test case:1,0,false,127.0713258510601,1000.0
group 21 follow test case:1,0,false,128.0713258510601,1000.0
group 22 source test case:1,1,true,100.26322051793083,1000.0
group 22 follow test case:1,1,true,101.26322051793083,1000.0
group 23 source test case:1,0,true,58.340401766992684,1000.0
group 23 follow test case:1,0,true,59.340401766992684,1000.0
group 24 source test case:1,1,false,75.57470711596335,1000.0
group 24 follow test case:1,1,false,76.57470711596335,1000.0
group 25 source test case:1,0,false,192.21693182288618,1000.0
group 25 follow test case:1,0,false,193.21693182288618,1000.0
group 26 source test case:1,0,false,146.58695901806607,1000.0
group 26 follow test case:1,0,false,147.58695901806607,1000.0
group 27 source test case:1,0,true,65.41700956307602,1000.0
group 27 follow test case:1,0,true,66.41700956307602,1000.0
group 28 source test case:1,0,false,142.4439294282588,1000.0
group 28 follow test case:1,0,false,143.4439294282588,1000.0
group 29 source test case:1,0,true,36.89009305812323,1000.0
group 29 follow test case:1,0,true,37.89009305812323,1000.0
group 30 source test case:1,1,true,188.9596225145602,1000.0
group 30 follow test case:1,1,true,189.9596225145602,1000.0
group 31 source test case:1,1,false,106.00782868266035,1000.0
group 31 follow test case:1,1,false,107.00782868266035,1000.0
group 32 source test case:1,0,true,138.39565347731133,1000.0
group 32 follow test case:1,0,true,139.39565347731133,1000.0
group 33 source test case:1,1,false,159.10966770222922,1000.0
group 33 follow test case:1,1,false,160.10966770222922,1000.0
group 34 source test case:1,1,false,111.34694173590835,1000.0
group 34 follow test case:1,1,false,112.34694173590835,1000.0
group 35 source test case:1,0,true,163.70818580121446,1000.0
group 35 follow test case:1,0,true,164.70818580121446,1000.0
group 36 source test case:1,1,true,141.2508281975767,1000.0
group 36 follow test case:1,1,true,142.2508281975767,1000.0
group 37 source test case:1,1,false,43.896032687063084,1000.0
group 37 follow test case:1,1,false,44.896032687063084,1000.0
group 38 source test case:1,0,true,168.5653045410902,1000.0
group 38 follow test case:1,0,true,169.5653045410902,1000.0
group 39 source test case:1,1,true,197.4785036248103,1000.0
group 39 follow test case:1,1,true,198.4785036248103,1000.0
group 40 source test case:1,1,true,86.26110587351445,1000.0
group 40 follow test case:1,1,true,87.26110587351445,1000.0
group 41 source test case:1,1,true,59.35247069927946,1000.0
group 41 follow test case:1,1,true,60.35247069927946,1000.0
group 42 source test case:1,0,false,111.0478433896519,1000.0
group 42 follow test case:1,0,false,112.0478433896519,1000.0
group 43 source test case:1,1,true,159.54629792819293,1000.0
group 43 follow test case:1,1,true,160.54629792819293,1000.0
group 44 source test case:1,0,false,50.79943682713041,1000.0
group 44 follow test case:1,0,false,51.79943682713041,1000.0
group 45 source test case:1,0,true,159.3673132375219,1000.0
group 45 follow test case:1,0,true,160.3673132375219,1000.0
group 46 source test case:1,1,false,78.78585609043029,1000.0
group 46 follow test case:1,1,false,79.78585609043029,1000.0
group 47 source test case:1,1,false,157.62409169179836,1000.0
group 47 follow test case:1,1,false,158.62409169179836,1000.0
group 48 source test case:1,1,false,75.86780251047267,1000.0
group 48 follow test case:1,1,false,76.86780251047267,1000.0
group 49 source test case:1,0,false,48.110043604391194,1000.0
group 49 follow test case:1,0,false,49.110043604391194,1000.0
group 50 source test case:1,1,true,126.31495535821567,1000.0
